ensembl,predictive,VIP
ENSG00000125485,-1.318,0.83249
ENSG00000125503,-1.6961,0.97791
ENSG00000125505,0.87925,0.4276
ENSG00000125520,-0.61398,0.35122
ENSG00000125534,-1.4408,0.78926
ENSG00000125538,3.4818,1.8463
ENSG00000125611,0.62534,0.29178
ENSG00000125618,3.5137,1.9141
ENSG00000125629,2.0539,1.1269
ENSG00000125630,0.14355,0.02419
ENSG00000125633,-1.4731,0.85635
ENSG00000125637,1.7299,0.84895
ENSG00000125648,-2.4582,1.4005
ENSG00000125650,-0.12856,0.0018386
ENSG00000125651,0.9606,0.58392
ENSG00000125652,0.85354,0.45888
ENSG00000125656,-0.11276,0.15156
ENSG00000125657,-1.431,0.70146
ENSG00000125675,3.3127,1.6948
ENSG00000125676,0.23163,0.20309
ENSG00000125686,0.06869,0.044005
ENSG00000125691,-1.3053,0.62464
ENSG00000125703,1.2165,0.7065
ENSG00000125726,-2.3429,1.2229
ENSG00000125730,3.5623,1.9757
ENSG00000125731,-3.2208,1.6808
ENSG00000125733,-2.3104,1.1535
ENSG00000125734,1.5938,0.9592
ENSG00000125735,2.5961,1.5456
ENSG00000125740,2.1277,0.99315
ENSG00000125741,1.5427,0.83398
ENSG00000125743,0.36449,0.18026
ENSG00000125744,-3.0862,1.5946
ENSG00000125746,0.73563,0.29688
ENSG00000125753,-2.5395,1.4517
ENSG00000125755,-0.58156,0.30911
ENSG00000125772,0.32497,0.1659
ENSG00000125775,-0.69694,0.25839
ENSG00000125779,2.2073,1.2519
ENSG00000125798,-0.0025129,0.025159
ENSG00000125812,3.1829,1.6202
ENSG00000125814,-0.2853,0.025135
ENSG00000125816,-1.9901,1.1072
ENSG00000125817,0.70034,0.30417
ENSG00000125818,1.0312,0.57459
ENSG00000125821,0.78211,0.46966
ENSG00000125826,-2.1193,1.047
ENSG00000125827,3.1287,1.652
ENSG00000125834,1.4373,0.64409
ENSG00000125835,-0.11951,0.048591
ENSG00000125841,-0.14408,0.057193
ENSG00000125843,1.906,1.0472
ENSG00000125844,-0.51413,0.24733
ENSG00000125845,3.189,1.6412
ENSG00000125846,0.70355,0.49536
ENSG00000125848,2.4604,1.3917
ENSG00000125863,2.6559,1.5603
ENSG00000125864,-0.92411,0.5735
ENSG00000125868,-1.859,1.0493
ENSG00000125869,1.8571,1.1007
ENSG00000125870,0.3619,0.28677
ENSG00000125871,-1.5862,0.72433
ENSG00000125872,-0.59634,0.36874
ENSG00000125875,1.3609,0.80492
ENSG00000125877,-1.0049,0.47984
ENSG00000125885,1.6059,0.79929
ENSG00000125895,2.0112,1.1123
ENSG00000125898,-1.4981,0.72913
ENSG00000125901,0.75887,0.40626
ENSG00000125912,-0.099911,0.11565
ENSG00000125944,-2.5747,1.4167
ENSG00000125945,-1.9161,0.96804
ENSG00000125952,0.87369,0.60482
ENSG00000125962,0.99618,0.56957
ENSG00000125965,-2.8565,1.4885
ENSG00000125966,-3.0403,1.6528
ENSG00000125967,2.7602,1.3859
ENSG00000125968,1.3181,0.56404
ENSG00000125970,-0.51382,0.33295
ENSG00000125971,1.2641,0.65522
ENSG00000125977,-0.04779,0.064948
ENSG00000125991,2.7383,1.4863
ENSG00000125995,0.60594,0.35316
ENSG00000126001,1.177,0.56845
ENSG00000126003,-1.1234,0.64256
ENSG00000126005,-0.024694,0.00077653
ENSG00000126012,2.3996,1.3297
ENSG00000126016,-0.087872,0.061843
ENSG00000126062,0.28241,0.23555
ENSG00000126067,-0.45483,0.21208
ENSG00000126070,-1.3192,0.66936
ENSG00000126088,-0.80074,0.44028
ENSG00000126091,-1.1171,0.6995
ENSG00000126106,1.1291,0.66105
ENSG00000126107,-0.96981,0.55602
ENSG00000126214,-3.1467,1.7231
ENSG00000126215,-1.2221,0.74907
ENSG00000126216,0.97253,0.43485
ENSG00000126217,-2.6159,1.4589
ENSG00000126226,-0.1815,0.30807
ENSG00000126243,1.677,0.85221
ENSG00000126247,-2.2649,1.2123
ENSG00000126249,-1.131,0.68857
ENSG00000126254,-0.16678,0.039263
ENSG00000126261,-0.015474,0.07062
ENSG00000126267,0.0083953,0.016837
ENSG00000126351,1.4563,0.79882
ENSG00000126353,2.3428,1.3706
ENSG00000126368,-0.60922,0.35519
ENSG00000126391,-3.4412,1.847
ENSG00000126432,-2.4821,1.2534
ENSG00000126453,-0.24022,0.15869
ENSG00000126456,0.23311,0.081092
ENSG00000126457,0.56841,0.29652
ENSG00000126458,-2.6801,1.4653
ENSG00000126460,-2.7365,1.4697
ENSG00000126461,-1.8422,1.0027
ENSG00000126464,0.27807,0.10515
ENSG00000126522,0.65075,0.26979
ENSG00000126524,-2.2463,1.3254
ENSG00000126561,-0.79207,0.31724
ENSG00000126562,-2.3501,1.355
ENSG00000126581,1.7786,1.0742
ENSG00000126602,-0.3236,0.28341
ENSG00000126603,-3.4858,1.8444
ENSG00000126653,1.4194,0.85176
ENSG00000126698,0.049842,0.047675
ENSG00000126705,-2.8078,1.5311
ENSG00000126709,0.62331,0.42653
ENSG00000126746,-0.78133,0.32345
ENSG00000126749,1.9464,1.0081
ENSG00000126756,0.31981,0.22859
ENSG00000126767,3.4802,1.7829
ENSG00000126768,-1.7941,0.93487
ENSG00000126773,-0.2644,0.27747
ENSG00000126775,-0.71929,0.26583
ENSG00000126777,-1.8773,0.95612
ENSG00000126778,1.2743,0.65886
ENSG00000126785,-1.3607,0.824
ENSG00000126787,0.7398,0.54224
ENSG00000126790,0.59552,0.25394
ENSG00000126803,-3.1834,1.6203
ENSG00000126804,1.2139,0.68244
ENSG00000126814,-1.3314,0.77793
ENSG00000126821,2.4003,1.2333
ENSG00000126822,1.4668,0.85384
ENSG00000126858,3.0005,1.6409
ENSG00000126860,3.4317,1.8435
ENSG00000126870,1.392,0.84391
ENSG00000126878,-2.1351,1.1928
ENSG00000126882,2.2302,1.2728
ENSG00000126883,-2.1176,1.0771
ENSG00000126903,-2.5048,1.3922
ENSG00000126934,-0.73971,0.36298
ENSG00000126945,1.6534,1.0391
ENSG00000126947,3.2094,1.8177
ENSG00000126950,-0.96632,0.44481
ENSG00000126953,0.36592,0.079735
ENSG00000126970,-3.1499,1.5993
ENSG00000127022,2.9608,1.5165
ENSG00000127054,-0.65112,0.39647
ENSG00000127080,-0.75755,0.4488
ENSG00000127081,0.5949,0.36655
ENSG00000127124,-0.76613,0.5487
ENSG00000127125,-0.73443,0.27877
ENSG00000127129,-2.2104,1.2098
ENSG00000127152,2.9182,1.5793
ENSG00000127184,0.31524,0.24288
ENSG00000127191,-1.3965,0.80325
ENSG00000127220,-0.42874,0.22945
ENSG00000127252,2.2145,1.0523
ENSG00000127311,2.8131,1.5567
ENSG00000127314,0.25981,0.05165
ENSG00000127325,-1.2066,0.75952
ENSG00000127328,-2.5789,1.4523
ENSG00000127329,-3.5707,1.9059
ENSG00000127334,-2.4632,1.3884
ENSG00000127337,-0.90519,0.46679
ENSG00000127399,-0.93035,0.40064
ENSG00000127415,-1.9698,1.0777
ENSG00000127418,-1.1009,0.77233
ENSG00000127419,-1.7992,0.98026
ENSG00000127423,-0.43578,0.26014
ENSG00000127445,0.092752,0.052667
ENSG00000127452,-2.4381,1.3197
ENSG00000127463,2.8709,1.452
ENSG00000127481,-0.62284,0.34306
ENSG00000127483,-1.7302,0.84564
ENSG00000127507,3.6611,1.9599
ENSG00000127511,-1.942,1.134
ENSG00000127526,2.3839,1.302
ENSG00000127527,3.3554,1.8562
ENSG00000127528,-0.6132,0.49633
ENSG00000127533,3.2408,1.7184
ENSG00000127540,-0.31149,0.13744
ENSG00000127554,-0.20964,0.12398
ENSG00000127561,-3.2221,1.6235
ENSG00000127564,-1.2744,0.78127
ENSG00000127580,0.41766,0.3851
ENSG00000127585,-2.9646,1.5998
ENSG00000127586,-0.80296,0.51723
ENSG00000127589,-0.33636,0.27483
ENSG00000127603,-1.3498,0.77638
ENSG00000127616,-3.2145,1.7062
ENSG00000127663,-2.3838,1.2177
ENSG00000127666,-2.5309,1.4202
ENSG00000127720,2.196,1.1587
ENSG00000127774,-0.77427,0.48818
ENSG00000127804,0.88691,0.59655
ENSG00000127824,-1.8193,1.0728
ENSG00000127837,0.9103,0.46826
ENSG00000127838,2.5787,1.4576
ENSG00000127863,-3.0645,1.487
ENSG00000127870,0.90012,0.48886
ENSG00000127884,1.1781,0.69655
ENSG00000127914,-1.0791,0.57408
ENSG00000127920,3.5905,1.9267
ENSG00000127922,0.58314,0.35483
ENSG00000127946,1.988,0.99358
ENSG00000127947,2.3346,1.2454
ENSG00000127948,3.5048,1.8914
ENSG00000127952,-1.233,0.56153
ENSG00000127955,2.7881,1.5557
ENSG00000127957,1.1298,0.60945
ENSG00000127980,0.26956,0.066933
ENSG00000127989,1.3961,0.87384
ENSG00000127990,0.028423,0.099369
ENSG00000127993,0.50291,0.45515
ENSG00000127995,-1.4388,0.78188
ENSG00000128000,2.5402,1.2792
ENSG00000128011,2.8789,1.4737
ENSG00000128016,-0.83753,0.56553
ENSG00000128039,1.974,1.1023
ENSG00000128045,-0.077604,0.20934
ENSG00000128050,-0.88579,0.66772
ENSG00000128052,3.8,2.0355
ENSG00000128059,0.47819,0.12839
ENSG00000128159,0.52715,0.20588
ENSG00000128165,-3.5285,1.8198
ENSG00000128185,-0.26245,0.15194
ENSG00000128191,-2.7986,1.5378
ENSG00000128203,-0.20781,0.055161
ENSG00000128228,1.501,0.72058
ENSG00000128242,-3.1168,1.6453
ENSG00000128245,-2.3571,1.2921
ENSG00000128266,0.69022,0.42068
ENSG00000128272,-2.7341,1.3594
ENSG00000128274,1.7311,1.0011
ENSG00000128283,-2.5188,1.4191
ENSG00000128284,2.2515,1.3242
ENSG00000128285,2.3404,1.385
ENSG00000128294,-3.3787,1.8383
ENSG00000128298,-0.39269,0.32888
ENSG00000128309,-2.2243,1.2246
ENSG00000128311,0.43032,0.33531
ENSG00000128335,0.2303,0.22635
ENSG00000128340,3.0466,1.5945
ENSG00000128342,0.46812,0.16439
ENSG00000128346,1.5106,0.9583
ENSG00000128394,2.1815,1.2854
ENSG00000128408,-2.6926,1.3892
ENSG00000128422,-0.44216,0.22337
ENSG00000128463,0.02536,0.086728
ENSG00000128487,-2.7053,1.4174
ENSG00000128510,-2.0814,1.1834
ENSG00000128512,3.0638,1.5879
ENSG00000128513,0.91893,0.54614
ENSG00000128524,2.2272,1.1502
ENSG00000128534,1.8003,1.1389
ENSG00000128536,-2.3488,1.2054
ENSG00000128563,0.43056,0.29523
ENSG00000128564,2.0958,0.98962
ENSG00000128567,-3.0202,1.6262
ENSG00000128573,-3.4076,1.8843
ENSG00000128578,3.1625,1.6798
ENSG00000128581,3.0928,1.7063
ENSG00000128585,1.1787,0.61102
ENSG00000128590,2.8692,1.6001
ENSG00000128591,-2.1418,1.2239
ENSG00000128595,1.4044,0.64868
ENSG00000128596,1.1345,0.69597
ENSG00000128602,-1.9652,0.9777
ENSG00000128604,-3.1204,1.6264
ENSG00000128606,-3.0135,1.5085
ENSG00000128607,1.8356,0.95552
ENSG00000128609,2.5628,1.4617
ENSG00000128626,0.33145,0.08856
ENSG00000128641,2.9163,1.58
ENSG00000128645,-3.6092,1.9639
ENSG00000128652,1.5672,0.76255
ENSG00000128654,-1.9032,1.1386
ENSG00000128655,-2.7391,1.4938
ENSG00000128656,2.5554,1.4009
ENSG00000128683,1.6578,0.84288
ENSG00000128692,-1.1144,0.54444
ENSG00000128694,3.4108,1.8505
ENSG00000128699,0.85882,0.46699
ENSG00000128708,1.785,0.96855
ENSG00000128709,-2.7267,1.3975
ENSG00000128731,0.2957,0.13467
ENSG00000128739,-0.27539,0.10227
ENSG00000128789,0.74997,0.46715
ENSG00000128791,-2.5476,1.3399
ENSG00000128805,2.9166,1.4701
ENSG00000128829,-1.3742,0.83805
ENSG00000128833,-2.6368,1.4308
ENSG00000128849,0.52555,0.38323
ENSG00000128872,-0.041183,0.051145
ENSG00000128881,-1.0337,0.51531
ENSG00000128891,2.3825,1.299
ENSG00000128908,-1.3255,0.77962
ENSG00000128915,-0.41924,0.20646
ENSG00000128918,1.4239,0.7406
ENSG00000128923,-1.1753,0.70999
ENSG00000128928,0.019024,0.00021366
ENSG00000128944,0.035644,0.09673
ENSG00000128951,1.8661,1.0532
ENSG00000128965,-3.2399,1.6787
ENSG00000128973,-1.0003,0.60004
ENSG00000128989,-1.6159,0.91443
ENSG00000129003,-0.14513,0.068311
ENSG00000129028,2.4989,1.36
ENSG00000129038,-2.3952,1.1702
ENSG00000129055,-0.99436,0.62737
ENSG00000129071,2.0222,1.0616
ENSG00000129083,0.51461,0.38661
ENSG00000129084,1.083,0.64293
ENSG00000129103,2.3057,1.2803
ENSG00000129116,-2.7016,1.4656
ENSG00000129128,-1.3886,0.8226
ENSG00000129158,0.96279,0.57762
ENSG00000129173,2.0663,1.1007
ENSG00000129187,-1.5524,0.89569
ENSG00000129194,-2.8049,1.5977
ENSG00000129195,0.61902,0.32008
ENSG00000129197,-0.04377,0.033168
ENSG00000129204,-2.6031,1.4211
ENSG00000129219,-1.5807,0.75388
ENSG00000129235,0.59598,0.34295
ENSG00000129244,0.2107,0.13736
ENSG00000129245,0.47025,0.12241
ENSG00000129250,-2.1804,1.2384
ENSG00000129255,1.6706,0.95588
ENSG00000129292,0.25893,0.21365
ENSG00000129295,3.0608,1.7357
ENSG00000129315,0.78809,0.39784
ENSG00000129317,0.26847,0.0013237
ENSG00000129347,0.70311,0.39667
ENSG00000129351,-2.1658,1.2162
ENSG00000129353,-3.4052,1.8051
ENSG00000129354,-2.0842,1.1734
ENSG00000129355,0.77796,0.33175
ENSG00000129422,-2.8662,1.4755
ENSG00000129460,0.69354,0.47915
ENSG00000129472,0.8248,0.5293
ENSG00000129473,-0.95936,0.61522
ENSG00000129474,-2.7223,1.4897
ENSG00000129480,0.70385,0.21863
ENSG00000129484,1.9456,1.231
ENSG00000129493,-0.50866,0.30725
ENSG00000129514,-1.5192,0.83897
ENSG00000129515,-1.7646,0.87523
ENSG00000129518,-1.9064,0.89971
ENSG00000129521,1.6275,0.99742
ENSG00000129534,0.17367,0.11567
ENSG00000129535,0.67369,0.44801
ENSG00000129559,-1.2321,0.68814
ENSG00000129562,1.3097,0.66966
ENSG00000129566,-1.1593,0.696
ENSG00000129595,-3.1544,1.7002
ENSG00000129596,3.1591,1.7978
ENSG00000129625,0.99237,0.62063
ENSG00000129636,0.89955,0.51822
ENSG00000129646,-1.6675,0.96067
ENSG00000129657,-2.3706,1.4241
ENSG00000129667,0.78795,0.50341
ENSG00000129675,2.2176,1.3216
ENSG00000129680,-1.0332,0.64481
ENSG00000129691,0.25839,0.26115
ENSG00000129696,0.58823,0.50469
ENSG00000129757,2.5309,1.4421
ENSG00000129810,-0.13294,0.0017519
ENSG00000129824,-2.0229,1.0065
ENSG00000129911,-1.2464,0.7843
ENSG00000129925,-2.6467,1.4313
ENSG00000129932,-0.67984,0.4192
ENSG00000129933,-1.5177,0.73315
ENSG00000129946,-3.0115,1.6329
ENSG00000129951,-3.0803,1.6788
ENSG00000129968,-0.24218,0.23289
ENSG00000129988,3.5992,1.9458
ENSG00000130005,-1.3782,0.74764
ENSG00000130021,1.3138,0.63494
ENSG00000130023,1.0727,0.64622
ENSG00000130024,0.40883,0.19955
ENSG00000130038,0.5631,0.21706
ENSG00000130045,-2.9653,1.5536
ENSG00000130052,2.4381,1.3987
ENSG00000130066,2.7027,1.5267
ENSG00000130119,-0.14473,0.21563
ENSG00000130147,-3.4472,1.8658
ENSG00000130150,0.77224,0.35071
ENSG00000130158,-2.4966,1.3278
ENSG00000130159,-0.36625,0.096117
ENSG00000130164,2.4381,1.2099
ENSG00000130165,-0.10686,0.069538
ENSG00000130175,0.6347,0.36531
ENSG00000130176,-2.5827,1.4441
ENSG00000130177,-2.8036,1.4999
ENSG00000130193,0.42231,0.11908
ENSG00000130202,-0.42176,0.21937
ENSG00000130203,-2.8559,1.4728
ENSG00000130204,-0.16136,0.17026
ENSG00000130222,2.8657,1.4962
ENSG00000130224,-0.10326,0.016384
ENSG00000130227,0.94652,0.40897
ENSG00000130244,-1.3607,0.86327
ENSG00000130254,0.33989,0.28921
ENSG00000130255,-1.5745,0.81005
ENSG00000130270,-1.0076,0.44735
ENSG00000130287,-0.34915,0.040185
ENSG00000130294,-2.0363,1.201
ENSG00000130299,-0.094836,0.20861
ENSG00000130303,1.1067,0.67708
ENSG00000130304,0.36334,0.2812
ENSG00000130305,-1.9535,1.087
ENSG00000130309,1.4664,0.68443
ENSG00000130311,-1.8177,1.0204
ENSG00000130312,0.96061,0.46777
ENSG00000130313,-1.7773,0.89388
ENSG00000130332,-1.0367,0.59451
ENSG00000130338,0.39992,0.21301
ENSG00000130340,2.3518,1.2157
ENSG00000130347,2.4892,1.3433
ENSG00000130348,0.89959,0.52494
ENSG00000130349,1.8324,1.0427
ENSG00000130363,1.8202,0.91268
ENSG00000130382,-2.9077,1.5589
ENSG00000130396,0.18077,0.12706
ENSG00000130402,-2.6532,1.5171
ENSG00000130413,0.084068,0.22735
ENSG00000130414,-1.1216,0.59037
ENSG00000130429,1.8265,0.99531
ENSG00000130433,-3.8137,2.0321
ENSG00000130449,-1.638,0.93683
ENSG00000130475,-3.2204,1.7125
ENSG00000130477,2.1834,1.2679
ENSG00000130479,-2.1149,1.1611
ENSG00000130487,2.5494,1.4372
ENSG00000130508,-2.3977,1.2642
ENSG00000130511,-0.3936,0.2564
ENSG00000130513,3.4299,1.8086
ENSG00000130517,2.8396,1.6038
ENSG00000130518,0.2885,0.29589
ENSG00000130520,-1.4482,0.77381
ENSG00000130522,-0.46536,0.16804
ENSG00000130529,-2.832,1.476
ENSG00000130544,1.3169,0.57833
ENSG00000130545,-2.5896,1.4563
ENSG00000130559,-2.6671,1.4894
ENSG00000130560,-0.6661,0.33043
ENSG00000130584,-3.3446,1.8493
ENSG00000130589,0.88678,0.55353
ENSG00000130590,-2.0093,1.1483
ENSG00000130592,-0.36779,0.17297
ENSG00000130635,-1.9815,1.101
ENSG00000130638,-2.2343,1.1481
ENSG00000130640,1.9681,0.92021
ENSG00000130653,-2.7479,1.5444
ENSG00000130669,0.97023,0.55684
ENSG00000130684,-2.7758,1.4398
ENSG00000130695,-2.1605,1.1979
ENSG00000130699,-0.68978,0.49593
ENSG00000130702,-1.8619,1.0747
ENSG00000130703,-0.83017,0.46437
ENSG00000130706,0.62974,0.29939
ENSG00000130707,-0.79201,0.28275
ENSG00000130713,-0.24047,0.32123
ENSG00000130714,-3.104,1.5857
ENSG00000130717,0.48001,0.23948
ENSG00000130720,3.5797,1.8416
ENSG00000130723,-2.1365,1.2221
ENSG00000130724,0.20534,0.17251
ENSG00000130725,1.4171,0.64965
ENSG00000130726,-1.8205,1.015
ENSG00000130731,0.066866,0.023849
ENSG00000130733,-1.1956,0.62743
ENSG00000130734,-0.59685,0.32545
ENSG00000130741,-2.188,1.176
ENSG00000130748,-1.2234,0.68795
ENSG00000130749,-1.4132,0.73327
ENSG00000130751,-3.2769,1.7264
ENSG00000130758,-0.87438,0.58452
ENSG00000130762,-2.8564,1.5237
ENSG00000130764,-2.5535,1.3235
ENSG00000130766,-0.88728,0.40993
ENSG00000130768,-2.7607,1.3931
ENSG00000130770,0.48595,0.33172
ENSG00000130772,-0.6335,0.24087
ENSG00000130775,2.4979,1.3954
ENSG00000130779,-1.6413,0.93935
ENSG00000130787,-3.5252,1.8753
ENSG00000130803,-1.4636,0.87062
ENSG00000130810,0.58757,0.27794
ENSG00000130811,-1.4222,0.78345
ENSG00000130813,0.1832,0.19702
ENSG00000130816,-0.98094,0.58937
ENSG00000130818,-1.6165,0.93945
ENSG00000130821,2.0866,1.1355
ENSG00000130826,-0.76679,0.49144
ENSG00000130827,-2.9136,1.584
ENSG00000130830,1.6664,0.88245
ENSG00000130844,0.60775,0.26313
ENSG00000130856,-0.61166,0.36381
ENSG00000130881,-0.29475,0.21894
ENSG00000130921,-1.2617,0.6554
ENSG00000130935,0.61278,0.30173
ENSG00000130939,-1.6812,0.98
ENSG00000130940,-2.2221,1.1359
ENSG00000130956,-2.7204,1.5181
ENSG00000130958,-2.7178,1.3918
ENSG00000130962,-2.1957,1.2504
ENSG00000130985,-0.82189,0.47958
ENSG00000130988,-2.0095,0.92957
ENSG00000131002,-1.1058,0.68414
ENSG00000131013,0.56994,0.39967
ENSG00000131015,2.5164,1.2156
ENSG00000131016,-1.6809,1.0225
ENSG00000131018,0.68271,0.24372
ENSG00000131019,1.8266,0.92011
ENSG00000131023,0.13143,0.082105
ENSG00000131037,-3.6208,1.9995
ENSG00000131043,1.5658,0.87355
ENSG00000131051,-0.58744,0.17735
ENSG00000131061,-1.374,0.77508
ENSG00000131067,-0.89384,0.59414
ENSG00000131069,-2.7085,1.5157
ENSG00000131080,-1.6533,0.9294
ENSG00000131089,-0.10043,0.029602
ENSG00000131094,1.2292,0.60582
ENSG00000131096,0.8136,0.50323
ENSG00000131100,2.3162,1.2375
ENSG00000131115,0.3127,0.27347
ENSG00000131116,-1.7506,0.82889
ENSG00000131127,-0.46856,0.37546
ENSG00000131143,-0.59662,0.2287
ENSG00000131148,-0.63876,0.34431
ENSG00000131149,-1.9007,1.0712
ENSG00000131153,-1.7877,1.047
ENSG00000131165,-0.92649,0.52331
ENSG00000131171,-0.13834,0.047185
ENSG00000131174,1.7531,0.99688
ENSG00000131187,-2.5117,1.3965
ENSG00000131188,1.2042,0.58491
ENSG00000131196,-0.78564,0.2906
ENSG00000131203,2.8916,1.6125
ENSG00000131236,-1.881,1.099
ENSG00000131238,3.5556,1.8748
ENSG00000131242,-3.7952,2.0261
ENSG00000131263,0.15017,0.057062
ENSG00000131269,0.98321,0.56189
ENSG00000131323,0.66172,0.46626
ENSG00000131351,-1.0447,0.52951
ENSG00000131368,-0.075458,0.19114
ENSG00000131370,1.5476,0.80268
ENSG00000131373,3.2932,1.7889
ENSG00000131374,1.6834,0.84364
ENSG00000131375,1.5587,0.82658
ENSG00000131378,-2.2786,1.1275
ENSG00000131381,-0.44484,0.24532
ENSG00000131386,0.77988,0.47459
ENSG00000131389,1.8033,1.0309
ENSG00000131398,2.7384,1.5123
ENSG00000131408,-0.47707,0.23933
ENSG00000131435,1.1191,0.73605
ENSG00000131437,2.0158,1.1968
ENSG00000131446,1.18,0.65475
ENSG00000131459,3.6857,1.974
ENSG00000131462,-0.0087323,0.13397
ENSG00000131467,0.18429,0.0091835
ENSG00000131469,-1.0968,0.51277
ENSG00000131470,-0.16389,0.16851
ENSG00000131471,3.3419,1.7495
ENSG00000131473,-1.4627,0.86106
ENSG00000131475,-0.31791,0.17897
ENSG00000131480,2.8282,1.6134
ENSG00000131495,1.452,0.78613
ENSG00000131503,2.6129,1.4572
ENSG00000131504,-2.2828,1.2905
ENSG00000131507,0.20237,0.17552
ENSG00000131508,-2.9345,1.5523
ENSG00000131558,-0.60458,0.2466
ENSG00000131584,-0.78731,0.53369
ENSG00000131591,-0.25759,0.12329
ENSG00000131626,-1.0102,0.51512
ENSG00000131650,-2.3186,1.2598
ENSG00000131652,0.78253,0.53243
ENSG00000131653,-2.1496,1.188
ENSG00000131669,-0.18249,0.039414
ENSG00000131697,2.8847,1.4962
ENSG00000131711,-1.4612,0.84104
ENSG00000131724,3.3758,1.7864
ENSG00000131725,-1.5243,0.90411
ENSG00000131732,1.6346,0.95714
ENSG00000131737,-0.95132,0.60322
ENSG00000131746,2.2313,1.1833
ENSG00000131747,2.1576,1.267
ENSG00000131748,1.0929,0.61428
ENSG00000131759,-1.6463,0.90259
ENSG00000131773,-0.8337,0.57366
ENSG00000131778,0.29456,0.032625
ENSG00000131779,0.9068,0.48878
ENSG00000131781,-0.64974,0.29514
ENSG00000131788,-2.0151,1.0724
ENSG00000131791,-2.2512,1.2351
ENSG00000131797,0.89971,0.62967
ENSG00000131828,-1.4632,0.75802
ENSG00000131844,2.9893,1.6854
ENSG00000131845,0.45671,0.27958
ENSG00000131848,1.7613,0.94375
ENSG00000131849,2.0743,1.1974
ENSG00000131871,0.87327,0.41549
ENSG00000131873,1.253,0.53648
ENSG00000131876,0.11586,0.012841
ENSG00000131899,1.5098,0.89616
ENSG00000131931,1.6066,0.84696
ENSG00000131941,-2.188,1.2024
ENSG00000131943,-1.3685,0.74907
ENSG00000131944,-0.20221,0.025965
ENSG00000131966,-2.3264,1.1938
ENSG00000131979,3.0089,1.6253
ENSG00000131981,1.8007,1.0247
ENSG00000132000,-0.098589,0.041539
ENSG00000132002,-1.8481,1.0372
ENSG00000132003,-2.0388,1.0678
ENSG00000132004,1.8087,0.98341
ENSG00000132005,0.99005,0.61407
ENSG00000132016,-0.63214,0.32829
ENSG00000132017,-1.6101,0.8402
ENSG00000132024,-2.4788,1.2507
ENSG00000132031,-3.1688,1.6969
ENSG00000132109,-0.18087,0.01284
ENSG00000132122,2.2101,1.1643
ENSG00000132128,-0.92345,0.48688
ENSG00000132141,1.0239,0.58371
ENSG00000132153,1.2956,0.67533
ENSG00000132155,-3.6469,1.9508
ENSG00000132170,-2.3757,1.3946
ENSG00000132182,-1.876,1.0577
ENSG00000132196,-2.1008,0.97968
ENSG00000132199,3.5146,1.876
ENSG00000132205,-2.9677,1.5565
ENSG00000132254,0.80905,0.54568
ENSG00000132256,-1.6995,0.91632
ENSG00000132274,0.31568,0.2596
ENSG00000132275,-0.60961,0.46007
ENSG00000132286,2.0669,1.1082
ENSG00000132294,0.98947,0.56819
ENSG00000132300,0.08974,0.033211
ENSG00000132305,-2.9419,1.4924
ENSG00000132313,2.6349,1.3223
ENSG00000132321,-3.2711,1.7031
ENSG00000132323,-2.1473,1.1411
ENSG00000132326,1.2266,0.69126
ENSG00000132329,-2.8177,1.5163
ENSG00000132330,1.1901,0.59961
ENSG00000132334,-1.6546,0.90951
ENSG00000132341,-1.5584,0.91396
ENSG00000132356,1.5334,0.80555
ENSG00000132357,3.0796,1.7688
ENSG00000132359,-2.3004,1.3203
ENSG00000132361,-0.096348,0.13751
ENSG00000132376,-1.9797,1.0429
ENSG00000132382,-0.054513,0.14325
ENSG00000132383,-0.2607,0.18963
ENSG00000132388,-1.6155,0.85041
ENSG00000132394,0.8366,0.46827
ENSG00000132405,-1.7114,0.84907
ENSG00000132406,0.01691,0.042733
ENSG00000132423,2.2153,1.2447
ENSG00000132424,-1.1832,0.55283
ENSG00000132429,3.869,2.0416
ENSG00000132432,2.0158,1.1715
ENSG00000132434,-1.9848,0.90094
ENSG00000132436,0.42511,0.13258
ENSG00000132463,-1.813,0.95188
ENSG00000132464,-2.6275,1.4702
ENSG00000132466,0.2969,0.17908
ENSG00000132467,-0.53288,0.2423
ENSG00000132470,-3.1595,1.7389
ENSG00000132471,2.3888,1.3331
ENSG00000132475,0.42949,0.32325
ENSG00000132478,1.4582,0.81627
ENSG00000132481,-2.609,1.3402
ENSG00000132485,-1.0565,0.62988
ENSG00000132507,0.3064,0.10145
ENSG00000132510,1.3092,0.73112
ENSG00000132517,-2.0679,1.0306
ENSG00000132522,0.85431,0.33881
ENSG00000132530,2.1697,1.2231
ENSG00000132535,2.2064,1.1803
ENSG00000132541,2.0872,1.2109
ENSG00000132549,0.26065,0.1252
ENSG00000132561,-0.41533,0.21081
ENSG00000132563,-2.6393,1.4289
ENSG00000132570,-1.1796,0.71177
ENSG00000132581,0.73442,0.43754
ENSG00000132589,-1.0591,0.53601
ENSG00000132591,-0.28397,0.14607
ENSG00000132600,-1.7731,0.91121
ENSG00000132603,-0.48717,0.40336
ENSG00000132604,0.62607,0.33941
ENSG00000132612,-2.7262,1.4905
ENSG00000132613,0.26415,0.11178
ENSG00000132623,2.314,1.236
ENSG00000132635,1.7576,0.93641
ENSG00000132639,3.4558,1.8201
ENSG00000132640,1.2102,0.53998
ENSG00000132646,0.32806,0.20677
