ensembl,predictive,VIP
ENSG00000107854,-0.38087,0.09596
ENSG00000107862,2.0013,0.95277
ENSG00000107863,2.7828,1.5112
ENSG00000107864,-0.2058,0.022942
ENSG00000107872,-0.60563,0.041646
ENSG00000107874,-2.4288,1.2034
ENSG00000107882,-1.9491,1.0702
ENSG00000107890,-0.24418,0.01021
ENSG00000107897,-2.67,1.3608
ENSG00000107902,-2.9758,1.4331
ENSG00000107929,-0.59524,0.49422
ENSG00000107937,2.0789,0.93747
ENSG00000107938,3.3993,1.7206
ENSG00000107949,1.9316,1.0143
ENSG00000107951,0.3535,0.30961
ENSG00000107957,1.6859,0.99362
ENSG00000107959,2.9327,1.499
ENSG00000107960,0.63435,0.28627
ENSG00000107968,2.4472,1.3615
ENSG00000107984,1.1735,0.6101
ENSG00000108010,2.0899,0.99641
ENSG00000108021,3.2436,1.7272
ENSG00000108039,2.0248,0.95209
ENSG00000108055,0.82455,0.4931
ENSG00000108061,0.19134,0.21645
ENSG00000108064,0.4503,0.35222
ENSG00000108091,0.45566,0.27015
ENSG00000108094,2.2234,1.1673
ENSG00000108100,-1.8125,0.89786
ENSG00000108106,2.2597,1.1684
ENSG00000108107,-2.9311,1.4844
ENSG00000108175,-0.64977,0.19981
ENSG00000108176,-2.5597,1.3306
ENSG00000108179,3.8142,2.0408
ENSG00000108187,0.50067,0.27466
ENSG00000108219,-2.8429,1.6471
ENSG00000108239,1.3168,0.73184
ENSG00000108244,0.29917,0.065261
ENSG00000108256,2.3124,1.1273
ENSG00000108262,-3.341,1.7821
ENSG00000108298,-3.2195,1.657
ENSG00000108306,-1.9935,0.98524
ENSG00000108309,-2.97,1.5878
ENSG00000108312,-2.8169,1.5393
ENSG00000108342,2.7821,1.4991
ENSG00000108344,-1.1793,0.7907
ENSG00000108349,0.73566,0.25293
ENSG00000108352,0.68929,0.37219
ENSG00000108370,0.17776,0.16643
ENSG00000108375,2.1645,1.1615
ENSG00000108379,-1.0235,0.69024
ENSG00000108384,2.6597,1.5093
ENSG00000108387,1.4975,0.83989
ENSG00000108389,0.37006,0.32258
ENSG00000108395,2.0762,1.2259
ENSG00000108406,-2.2661,1.0366
ENSG00000108423,-0.97893,0.49724
ENSG00000108424,2.6087,1.2947
ENSG00000108433,2.9017,1.6401
ENSG00000108439,-2.511,1.3839
ENSG00000108443,-1.6424,0.74571
ENSG00000108448,-1.113,0.59971
ENSG00000108465,1.1908,0.4281
ENSG00000108468,-0.4272,0.34069
ENSG00000108469,-3.0618,1.6571
ENSG00000108474,1.7371,0.79658
ENSG00000108479,-1.7036,0.96812
ENSG00000108506,-2.2514,1.1967
ENSG00000108509,0.48445,0.10846
ENSG00000108510,0.92876,0.57237
ENSG00000108511,3.035,1.5782
ENSG00000108515,-1.0626,0.65106
ENSG00000108518,-1.1581,0.62977
ENSG00000108523,-1.1756,0.68164
ENSG00000108528,0.68816,0.20666
ENSG00000108551,2.9758,1.6696
ENSG00000108557,0.18806,0.047037
ENSG00000108559,1.8667,0.96181
ENSG00000108561,0.84852,0.30593
ENSG00000108578,-1.2667,0.78846
ENSG00000108582,2.4271,1.2593
ENSG00000108587,-0.13802,0.06572
ENSG00000108588,2.3694,1.0888
ENSG00000108590,-0.70075,0.37798
ENSG00000108591,-1.8915,1.1242
ENSG00000108592,-1.9632,1.2025
ENSG00000108599,-0.33548,0.2215
ENSG00000108604,-1.9618,1.1618
ENSG00000108622,0.48775,0.18961
ENSG00000108639,-1.0408,0.67153
ENSG00000108641,-1.309,0.7593
ENSG00000108651,1.1598,0.40875
ENSG00000108654,0.97796,0.46688
ENSG00000108666,1.4312,0.79129
ENSG00000108669,2.7016,1.3584
ENSG00000108671,2.5866,1.2498
ENSG00000108679,-1.4626,0.91466
ENSG00000108684,-1.5084,0.70048
ENSG00000108688,3.3846,1.7604
ENSG00000108691,1.6363,0.90965
ENSG00000108700,2.9637,1.6403
ENSG00000108733,0.95673,0.45333
ENSG00000108771,-2.0375,1.0282
ENSG00000108773,-0.25261,0.20719
ENSG00000108774,-1.7528,0.77618
ENSG00000108784,-1.2064,0.80475
ENSG00000108786,-1.5724,0.95047
ENSG00000108788,2.9231,1.4393
ENSG00000108797,-0.2573,0.28437
ENSG00000108798,2.1573,0.94651
ENSG00000108799,-0.0052379,0.042307
ENSG00000108819,-3.1863,1.6648
ENSG00000108821,-2.0517,1.251
ENSG00000108826,-1.3309,0.67067
ENSG00000108828,-2.9859,1.624
ENSG00000108829,2.4975,1.1647
ENSG00000108830,-3.1466,1.6048
ENSG00000108840,-2.7324,1.5464
ENSG00000108846,2.0189,1.0831
ENSG00000108848,-1.3518,0.67082
ENSG00000108852,-1.3789,0.82247
ENSG00000108854,1.1175,0.51776
ENSG00000108861,-0.40142,0.21456
ENSG00000108883,0.78248,0.24352
ENSG00000108924,-1.9041,0.92393
ENSG00000108932,2.7162,1.4669
ENSG00000108946,1.1388,0.66246
ENSG00000108947,-3.6616,1.9215
ENSG00000108953,-1.3285,0.77169
ENSG00000108960,2.9296,1.615
ENSG00000108961,0.48665,0.23252
ENSG00000108963,1.4076,0.68344
ENSG00000108984,1.1782,0.74293
ENSG00000109016,-1.0719,0.70428
ENSG00000109046,0.79519,0.54617
ENSG00000109062,-2.7937,1.5148
ENSG00000109063,0.030247,0.034952
ENSG00000109065,0.39098,0.10739
ENSG00000109066,-0.092888,0.28191
ENSG00000109079,1.2453,0.52101
ENSG00000109083,-0.59163,0.19806
ENSG00000109084,2.7547,1.4781
ENSG00000109089,0.6151,0.14966
ENSG00000109099,2.1785,1.1684
ENSG00000109103,-0.0017271,0.22464
ENSG00000109107,2.6618,1.3364
ENSG00000109111,-1.9518,1.1033
ENSG00000109113,-3.4726,1.8535
ENSG00000109118,1.0621,0.68402
ENSG00000109133,-0.024537,0.075945
ENSG00000109171,0.027398,0.17409
ENSG00000109180,-0.95461,0.46538
ENSG00000109184,2.9795,1.7239
ENSG00000109189,1.1058,0.64601
ENSG00000109220,2.7144,1.4205
ENSG00000109255,-3.881,2.0773
ENSG00000109265,-1.7621,0.89414
ENSG00000109270,-1.6489,0.82749
ENSG00000109320,1.4982,0.82201
ENSG00000109321,3.3052,1.7631
ENSG00000109323,-1.7632,1.0993
ENSG00000109332,0.53925,0.46511
ENSG00000109339,-3.1113,1.54
ENSG00000109381,-0.10174,0.0086631
ENSG00000109390,-1.5515,0.70036
ENSG00000109436,1.6286,0.95589
ENSG00000109445,0.67821,0.34477
ENSG00000109452,1.5053,0.85186
ENSG00000109458,-1.0916,0.4808
ENSG00000109466,3.1497,1.7861
ENSG00000109472,-0.065609,0.17103
ENSG00000109475,-3.6537,1.8685
ENSG00000109501,1.7961,0.731
ENSG00000109519,-0.53113,0.37152
ENSG00000109534,-2.7319,1.3179
ENSG00000109536,-1.4361,0.70096
ENSG00000109572,-0.74204,0.47541
ENSG00000109576,-0.65317,0.35888
ENSG00000109586,-0.71746,0.47608
ENSG00000109606,1.7153,0.87204
ENSG00000109610,-3.1656,1.5701
ENSG00000109618,-0.61081,0.34768
ENSG00000109654,1.1619,0.78847
ENSG00000109667,-0.91888,0.46502
ENSG00000109670,-1.7797,0.80644
ENSG00000109674,2.0084,1.1718
ENSG00000109680,0.58908,0.33879
ENSG00000109685,3.0567,1.6177
ENSG00000109686,-1.281,0.65902
ENSG00000109689,2.2643,1.1696
ENSG00000109736,-2.1535,1.2865
ENSG00000109738,-2.5986,1.4808
ENSG00000109743,-2.8009,1.5192
ENSG00000109756,0.97309,0.62077
ENSG00000109762,2.911,1.4618
ENSG00000109771,-1.1703,0.45653
ENSG00000109775,-0.027871,0.04285
ENSG00000109787,-1.8573,0.92487
ENSG00000109790,2.9957,1.644
ENSG00000109794,-3.5499,1.8261
ENSG00000109805,2.7546,1.5085
ENSG00000109814,-0.40009,0.28168
ENSG00000109819,1.8721,1.1065
ENSG00000109846,-2.4315,1.3061
ENSG00000109854,3.2601,1.7462
ENSG00000109861,1.3452,0.73299
ENSG00000109881,-0.49242,0.20215
ENSG00000109911,-2.2593,1.1455
ENSG00000109917,-0.81231,0.54601
ENSG00000109919,1.6466,0.8603
ENSG00000109920,-0.58104,0.13891
ENSG00000109929,-0.59001,0.42349
ENSG00000109944,1.1448,0.81439
ENSG00000109971,1.4975,0.63556
ENSG00000110002,-2.9374,1.5512
ENSG00000110011,-1.7121,0.76165
ENSG00000110013,-2.007,1.2082
ENSG00000110031,2.2363,1.2428
ENSG00000110042,-0.64059,0.1209
ENSG00000110046,-2.2963,1.3367
ENSG00000110047,1.2607,0.56435
ENSG00000110048,1.8336,0.88296
ENSG00000110057,-1.2899,0.84479
ENSG00000110060,-3.2226,1.6876
ENSG00000110063,0.575,0.30135
ENSG00000110066,1.1395,0.59258
ENSG00000110074,-0.54403,0.20652
ENSG00000110075,-0.49011,0.23118
ENSG00000110080,2.1903,1.2368
ENSG00000110090,1.2839,0.74397
ENSG00000110092,0.66674,0.26951
ENSG00000110104,1.3011,0.67803
ENSG00000110107,-0.68623,0.59075
ENSG00000110108,-1.5611,1.0631
ENSG00000110169,-0.84815,0.48457
ENSG00000110171,-3.1928,1.6801
ENSG00000110172,1.9086,0.95049
ENSG00000110195,-3.1948,1.6783
ENSG00000110200,-1.9113,0.97868
ENSG00000110203,-0.13547,0.087032
ENSG00000110218,2.8032,1.48
ENSG00000110237,-0.21642,0.089721
ENSG00000110274,-3.3875,1.8405
ENSG00000110315,0.59086,0.30914
ENSG00000110318,-0.012755,0.14393
ENSG00000110321,0.69214,0.28847
ENSG00000110328,3.4015,1.6441
ENSG00000110330,2.8419,1.6283
ENSG00000110344,-1.1105,0.71825
ENSG00000110367,-3.2882,1.7075
ENSG00000110375,-1.1775,0.67305
ENSG00000110395,-0.65577,0.47114
ENSG00000110400,-0.32325,0.23316
ENSG00000110422,-1.5871,0.75466
ENSG00000110427,2.6899,1.2353
ENSG00000110429,-0.76446,0.50003
ENSG00000110435,1.0524,0.53866
ENSG00000110442,-3.324,1.7017
ENSG00000110446,-0.56532,0.31219
ENSG00000110455,-1.7244,0.99569
ENSG00000110492,-0.83095,0.32194
ENSG00000110497,-1.0307,0.70092
ENSG00000110514,3.0352,1.6568
ENSG00000110536,0.066108,0.056092
ENSG00000110583,1.5701,0.67623
ENSG00000110619,-1.1487,0.65623
ENSG00000110628,-2.0563,1.1971
ENSG00000110651,-0.70675,0.55943
ENSG00000110660,-0.78893,0.49266
ENSG00000110693,-2.5074,1.1797
ENSG00000110696,0.61987,0.36039
ENSG00000110697,0.22248,0.021235
ENSG00000110700,-3.4546,1.7959
ENSG00000110711,-2.6022,1.2855
ENSG00000110713,1.982,0.85905
ENSG00000110717,-2.1079,1.1254
ENSG00000110719,0.51617,0.13873
ENSG00000110721,1.7448,0.82704
ENSG00000110723,-2.861,1.4418
ENSG00000110756,3.5699,1.9023
ENSG00000110768,1.222,0.72422
ENSG00000110801,0.22041,0.23039
ENSG00000110811,-0.3169,0.20737
ENSG00000110841,2.3013,1.2225
ENSG00000110844,-3.307,1.885
ENSG00000110848,2.3877,1.1545
ENSG00000110851,1.0671,0.6278
ENSG00000110871,-1.646,0.84966
ENSG00000110876,0.97601,0.3559
ENSG00000110880,-0.34936,0.31413
ENSG00000110881,-3.2487,1.8087
ENSG00000110888,3.2169,1.6075
ENSG00000110900,-2.441,1.2941
ENSG00000110906,-0.83426,0.50901
ENSG00000110911,2.7834,1.4752
ENSG00000110917,-0.13169,0.27787
ENSG00000110921,-1.0041,0.70003
ENSG00000110925,0.83982,0.40812
ENSG00000110931,-1.8681,1.104
ENSG00000110944,-2.6275,1.3438
ENSG00000110955,-0.072971,0.15894
ENSG00000110958,2.105,1.0559
ENSG00000110987,-0.24738,0.053401
ENSG00000111011,-1.0503,0.37721
ENSG00000111052,-2.0072,0.8553
ENSG00000111057,-0.60134,0.46714
ENSG00000111058,-1.4401,0.72516
ENSG00000111077,-3.0781,1.6738
ENSG00000111087,2.2718,1.2068
ENSG00000111110,-1.5806,0.87902
ENSG00000111142,-0.56247,0.21718
ENSG00000111144,-1.7483,0.95347
ENSG00000111145,2.2069,1.2106
ENSG00000111186,0.6992,0.20461
ENSG00000111196,2.2399,1.206
ENSG00000111203,0.19981,0.13288
ENSG00000111206,2.7118,1.4463
ENSG00000111224,0.75414,0.53168
ENSG00000111229,-2.1362,1.1673
ENSG00000111231,2.6404,1.2913
ENSG00000111237,1.3734,0.63818
ENSG00000111247,1.9464,0.99667
ENSG00000111252,1.2726,0.69262
ENSG00000111254,-2.1423,1.0984
ENSG00000111261,1.7037,0.75804
ENSG00000111266,0.3157,0.27974
ENSG00000111269,1.1035,0.69631
ENSG00000111271,-1.2679,0.89925
ENSG00000111275,1.7282,0.98457
ENSG00000111276,0.17902,0.15931
ENSG00000111300,2.3222,1.2603
ENSG00000111319,-2.8514,1.4889
ENSG00000111321,-1.8618,1.0186
ENSG00000111328,-2.3944,1.2436
ENSG00000111331,2.9455,1.5949
ENSG00000111335,3.2605,1.8072
ENSG00000111344,-1.7513,0.88206
ENSG00000111348,2.1129,1.061
ENSG00000111358,0.095968,0.2404
ENSG00000111361,-0.091762,0.095571
ENSG00000111364,-0.29748,0.13807
ENSG00000111371,1.8318,0.86372
ENSG00000111412,0.35821,0.12145
ENSG00000111424,2.2552,1.2604
ENSG00000111445,3.1335,1.6213
ENSG00000111450,3.1615,1.6398
ENSG00000111481,-2.2279,1.1133
ENSG00000111530,2.1289,1.0162
ENSG00000111540,-1.8462,1.0007
ENSG00000111554,3.1224,1.7731
ENSG00000111581,1.2531,0.51795
ENSG00000111596,-2.9215,1.4659
ENSG00000111602,2.5752,1.3462
ENSG00000111605,0.3643,0.080859
ENSG00000111615,-1.6338,0.78188
ENSG00000111639,-1.4413,0.73701
ENSG00000111640,-2.7948,1.5803
ENSG00000111641,1.3119,0.83702
ENSG00000111642,-2.8763,1.4868
ENSG00000111647,3.0045,1.6052
ENSG00000111652,-0.028548,0.093665
ENSG00000111653,-2.3374,1.1973
ENSG00000111664,0.9254,0.39919
ENSG00000111665,1.8201,1.0611
ENSG00000111666,2.6442,1.3444
ENSG00000111667,-0.74626,0.55968
ENSG00000111669,-1.8573,1.2201
ENSG00000111670,-0.95886,0.56056
ENSG00000111671,1.0613,0.49806
ENSG00000111674,0.69168,0.19307
ENSG00000111676,-2.2554,1.1748
ENSG00000111678,-1.0904,0.45931
ENSG00000111679,-3.7921,1.9988
ENSG00000111684,-1.7961,1.0735
ENSG00000111696,-0.2359,0.28786
ENSG00000111707,0.58034,0.56728
ENSG00000111711,1.957,0.93228
ENSG00000111716,0.29979,0.084842
ENSG00000111725,0.62919,0.35865
ENSG00000111726,1.2164,0.63355
ENSG00000111727,-0.93629,0.60535
ENSG00000111728,-0.58953,0.11575
ENSG00000111731,-1.3021,0.57006
ENSG00000111732,0.37336,0.24539
ENSG00000111737,3.1141,1.4856
ENSG00000111752,-1.4389,0.78413
ENSG00000111775,-1.6945,0.90314
ENSG00000111785,1.4308,0.94301
ENSG00000111786,1.0336,0.5176
ENSG00000111788,2.1081,1.109
ENSG00000111790,1.0131,0.59705
ENSG00000111799,1.2451,0.55542
ENSG00000111801,1.185,0.65526
ENSG00000111802,2.3466,1.2671
ENSG00000111816,2.3703,1.2302
ENSG00000111817,2.7332,1.4396
ENSG00000111832,-0.57589,0.285
ENSG00000111834,0.46555,0.42866
ENSG00000111843,-1.8546,0.93198
ENSG00000111845,0.062267,0.033855
ENSG00000111846,-0.035198,0.11989
ENSG00000111850,-2.0928,0.96217
ENSG00000111859,-3.6907,1.8907
ENSG00000111860,0.7177,0.43691
ENSG00000111863,2.8203,1.4525
ENSG00000111875,1.0254,0.59561
ENSG00000111877,0.6797,0.42337
ENSG00000111879,2.8168,1.5363
ENSG00000111880,2.0291,1.0039
ENSG00000111885,0.86339,0.34366
ENSG00000111897,2.4046,1.1951
ENSG00000111906,1.7004,1.176
ENSG00000111907,0.60894,0.35982
ENSG00000111911,3.444,1.9119
ENSG00000111912,2.476,1.4002
ENSG00000111913,2.1596,1.1387
ENSG00000111961,2.995,1.6223
ENSG00000111962,2.4519,1.3406
ENSG00000111981,2.2003,1.0873
ENSG00000112029,2.8319,1.5541
ENSG00000112031,1.8197,1.0682
ENSG00000112033,0.9947,0.5543
ENSG00000112039,2.9318,1.5464
ENSG00000112062,2.9426,1.5687
ENSG00000112078,-0.042077,0.047051
ENSG00000112079,-1.1926,0.65716
ENSG00000112081,2.625,1.3002
ENSG00000112096,3.5597,1.9437
ENSG00000112110,0.82823,0.44625
ENSG00000112118,3.1861,1.599
ENSG00000112130,2.1461,1.0699
ENSG00000112137,0.33434,0.3036
ENSG00000112139,0.79215,0.27629
ENSG00000112144,-1.8938,0.93888
ENSG00000112146,1.6433,0.94052
ENSG00000112149,1.1564,0.56244
ENSG00000112159,-1.1967,0.59284
ENSG00000112167,0.49767,0.1992
ENSG00000112182,-3.0419,1.5309
ENSG00000112183,0.79483,0.41051
ENSG00000112186,1.861,1
ENSG00000112200,2.2755,1.1278
ENSG00000112208,2.5876,1.3104
ENSG00000112210,3.445,1.8815
ENSG00000112218,-3.1441,1.7182
ENSG00000112234,2.1833,1.1708
ENSG00000112237,-0.1824,0.19587
ENSG00000112242,1.149,0.54479
ENSG00000112245,2.4585,1.4181
ENSG00000112246,0.96991,0.61403
ENSG00000112249,2.4716,1.2788
ENSG00000112276,2.7848,1.4555
ENSG00000112282,1.2866,0.597
ENSG00000112290,-0.0746,0.02337
ENSG00000112294,-1.2535,0.70824
ENSG00000112297,3.1897,1.7429
ENSG00000112299,1.9951,1.1869
ENSG00000112303,2.3002,1.2387
ENSG00000112304,-3.2144,1.5726
ENSG00000112305,-2.1262,1.0423
ENSG00000112306,-1.7877,0.85416
ENSG00000112308,1.2881,0.75065
ENSG00000112312,2.6643,1.3542
ENSG00000112319,-0.50347,0.115
ENSG00000112320,-3.1866,1.5763
ENSG00000112335,1.1418,0.68508
ENSG00000112339,2.7874,1.411
ENSG00000112343,0.46521,0.45284
ENSG00000112357,2.7033,1.3486
ENSG00000112365,1.3572,0.54831
ENSG00000112367,1.2359,0.6246
ENSG00000112378,2.0628,0.9906
ENSG00000112379,-0.93466,0.63965
ENSG00000112394,0.69094,0.50021
ENSG00000112406,-0.049916,0.066997
ENSG00000112414,-2.5095,1.4231
ENSG00000112419,0.81,0.59613
ENSG00000112425,2.8136,1.3669
ENSG00000112473,1.0174,0.31927
ENSG00000112499,-2.9027,1.5698
ENSG00000112511,1.1741,0.66971
ENSG00000112514,0.22381,0.011696
ENSG00000112531,3.4212,1.8793
ENSG00000112541,2.6391,1.3976
ENSG00000112561,2.3788,1.1791
ENSG00000112576,3.3194,1.6852
ENSG00000112578,0.068356,0.078079
ENSG00000112584,0.40239,0.14792
ENSG00000112592,3.1265,1.5489
ENSG00000112624,1.6185,1.0951
ENSG00000112640,-1.6646,1.0141
ENSG00000112651,-0.94651,0.57511
ENSG00000112655,-0.7259,0.6091
ENSG00000112658,0.13472,0.08417
ENSG00000112659,-1.5455,0.80598
ENSG00000112667,-2.4937,1.2693
ENSG00000112679,-1.6279,0.89571
ENSG00000112685,0.56581,0.22365
ENSG00000112695,-0.43757,0.3781
ENSG00000112697,2.1847,0.98922
ENSG00000112699,-0.72869,0.55161
ENSG00000112701,2.4189,1.3616
ENSG00000112715,2.2789,1.2225
ENSG00000112739,-0.38153,0.17333
ENSG00000112742,1.7917,1.0012
ENSG00000112759,1.7968,0.79275
ENSG00000112763,2.7585,1.4524
ENSG00000112769,3.457,1.82
ENSG00000112773,3.3472,1.7108
ENSG00000112787,-2.3848,1.2322
ENSG00000112796,-2.0939,1.198
ENSG00000112812,-3.2544,1.6795
ENSG00000112837,1.1985,0.54945
ENSG00000112851,-1.0213,0.45449
ENSG00000112852,-0.36384,0.22029
ENSG00000112855,1.8567,0.95365
ENSG00000112874,0.073408,0.10897
ENSG00000112877,0.51288,0.36897
ENSG00000112893,1.7483,0.80053
ENSG00000112902,-2.912,1.4839
ENSG00000112941,1.0919,0.44949
ENSG00000112972,-0.19759,0.14148
ENSG00000112977,1.0558,0.52345
ENSG00000112981,-1.7593,0.86046
ENSG00000112983,0.98507,0.55819
ENSG00000112984,2.4945,1.3845
ENSG00000112992,0.034318,0.094288
ENSG00000112996,-0.88817,0.44949
ENSG00000113013,2.9264,1.4015
ENSG00000113048,0.26773,0.18987
ENSG00000113068,-2.3006,1.13
ENSG00000113070,1.9324,0.90219
ENSG00000113083,3.4777,1.758
ENSG00000113108,-2.8533,1.5247
ENSG00000113119,-0.8421,0.39099
ENSG00000113140,-1.6821,1.0167
ENSG00000113141,-0.9709,0.49683
ENSG00000113161,-1.1335,0.78306
ENSG00000113163,-0.51166,0.22765
ENSG00000113194,-1.9185,0.99638
ENSG00000113209,-0.20202,0.2782
ENSG00000113212,-1.9627,1.142
ENSG00000113240,-0.60549,0.44862
ENSG00000113248,-2.7435,1.4454
ENSG00000113249,-3.0812,1.7226
ENSG00000113269,2.0205,1.1439
ENSG00000113272,-2.9258,1.5135
ENSG00000113273,3.5776,1.8018
ENSG00000113282,2.8738,1.5205
ENSG00000113300,-0.72632,0.24807
ENSG00000113312,-0.5891,0.35456
ENSG00000113318,2.3086,1.4204
ENSG00000113319,-2.6,1.3763
ENSG00000113328,-0.60652,0.19017
ENSG00000113356,-0.43622,0.17036
ENSG00000113360,2.2454,1.2155
ENSG00000113361,-1.2223,0.74391
ENSG00000113368,3.0055,1.5652
ENSG00000113369,1.7491,0.97529
ENSG00000113384,1.1047,0.68499
ENSG00000113387,-0.49717,0.33522
ENSG00000113389,-1.6705,0.90463
ENSG00000113391,-0.45817,0.17753
ENSG00000113407,1.8474,0.83835
ENSG00000113441,-0.99524,0.70746
ENSG00000113448,2.3126,1.3172
ENSG00000113456,2.456,1.3981
ENSG00000113460,1.9596,1.0272
ENSG00000113492,2.7872,1.4897
ENSG00000113494,3.1853,1.593
ENSG00000113504,-1.813,1.0508
ENSG00000113522,-1.0825,0.4692
ENSG00000113532,0.5034,0.44411
ENSG00000113552,0.035719,0.086812
ENSG00000113558,-0.62913,0.26799
ENSG00000113569,1.6027,0.77668
ENSG00000113575,1.2244,0.747
ENSG00000113578,1.5553,0.74591
ENSG00000113580,1.4899,0.90899
ENSG00000113583,-0.19277,0.17107
ENSG00000113593,3.0162,1.699
ENSG00000113594,2.2019,1.0562
ENSG00000113595,-0.84738,0.57271
ENSG00000113597,0.2973,0.1989
ENSG00000113615,2.5814,1.3577
ENSG00000113621,2.8404,1.331
ENSG00000113638,1.774,0.8757
ENSG00000113643,0.072591,0.070182
ENSG00000113645,1.3425,0.65145
ENSG00000113648,2.3994,1.2475
ENSG00000113649,1.0754,0.60541
ENSG00000113657,1.7891,0.80079
ENSG00000113658,2.156,1.1434
ENSG00000113712,1.7935,0.99019
ENSG00000113716,0.26721,0.13428
ENSG00000113719,-1.4441,0.98501
ENSG00000113721,-1.2281,0.72524
ENSG00000113732,0.30098,0.097649
ENSG00000113734,1.9074,0.83685
ENSG00000113739,1.6394,0.8173
ENSG00000113742,2.9869,1.5344
ENSG00000113758,-2.6051,1.5067
ENSG00000113761,-1.34,0.68005
ENSG00000113763,-3.1602,1.684
ENSG00000113790,-1.6367,0.82611
ENSG00000113810,1.549,0.83053
ENSG00000113811,-0.47214,0.31956
ENSG00000113812,-0.69767,0.49561
ENSG00000113838,1.1524,0.65372
ENSG00000113845,-1.2582,0.69601
ENSG00000113851,-1.5615,0.59934
ENSG00000113916,0.050785,0.15352
ENSG00000113924,2.2169,1.1603
ENSG00000113946,2.201,1.0849
ENSG00000113966,0.84963,0.34967
ENSG00000113971,-2.0948,1.0923
ENSG00000114019,-2.2994,1.2688
ENSG00000114021,-2.659,1.4053
ENSG00000114023,-2.6448,1.4184
ENSG00000114026,-0.63059,0.3847
ENSG00000114030,1.3806,0.83141
ENSG00000114054,-0.07605,0.14911
ENSG00000114062,-1.587,0.80825
ENSG00000114098,-0.082205,0.0040311
ENSG00000114107,-2.71,1.429
ENSG00000114115,-1.0181,0.45766
ENSG00000114120,-0.43973,0.14953
ENSG00000114125,-2.6016,1.3181
ENSG00000114126,-2.7167,1.2465
ENSG00000114127,0.65349,0.32297
ENSG00000114166,1.7561,0.98688
ENSG00000114200,1.3703,0.74216
ENSG00000114209,-1.2037,0.50328
ENSG00000114251,2.1275,1.1058
ENSG00000114268,1.7871,0.93191
ENSG00000114270,2.0773,1.107
ENSG00000114279,-0.63913,0.26219
ENSG00000114302,-2.4732,1.3271
ENSG00000114315,-1.3484,0.56195
ENSG00000114316,2.6371,1.4019
ENSG00000114331,1.066,0.60042
ENSG00000114346,2.2226,1.1066
ENSG00000114353,-2.1226,1.1567
ENSG00000114354,0.28362,0.18013
ENSG00000114374,0.8169,0.44676
ENSG00000114378,-2.104,1.2815
ENSG00000114383,-1.6924,0.79377
ENSG00000114388,-1.9317,1.0725
ENSG00000114391,-3.264,1.7062
ENSG00000114395,0.47501,0.15261
ENSG00000114405,0.44863,0.30054
ENSG00000114416,-1.549,0.80938
ENSG00000114423,-2.229,1.2784
ENSG00000114439,-1.9072,0.89103
ENSG00000114446,1.3223,0.85864
ENSG00000114450,2.8257,1.5053
ENSG00000114473,0.70004,0.63169
ENSG00000114480,1.3956,0.65003
ENSG00000114491,0.80542,0.22407
ENSG00000114503,-0.55686,0.33468
ENSG00000114520,-0.51218,0.40405
ENSG00000114529,1.7191,0.69386
ENSG00000114541,-1.3066,0.80918
ENSG00000114544,0.9928,0.38194
ENSG00000114547,3.0801,1.6589
ENSG00000114554,0.056527,0.15934
ENSG00000114573,2.3613,1.2439
ENSG00000114626,-2.2128,1.0937
ENSG00000114631,-1.1678,0.76134
ENSG00000114638,1.0564,0.26325
ENSG00000114646,1.311,0.54578
ENSG00000114648,0.65934,0.19783
ENSG00000114650,-2.1979,1.3136
ENSG00000114670,0.38574,0.24855
ENSG00000114686,1.6183,0.81655
ENSG00000114698,-1.6589,0.7272
ENSG00000114735,-1.0037,0.5577
ENSG00000114737,1.866,1.1829
ENSG00000114738,-1.7851,1.0194
ENSG00000114739,-2.6306,1.5076
ENSG00000114742,-2.424,1.1264
ENSG00000114744,-0.24244,0.041771
ENSG00000114745,-0.13396,0.13239
ENSG00000114767,-0.67005,0.43428
ENSG00000114770,-0.38799,0.27238
ENSG00000114779,-2.6536,1.3685
ENSG00000114784,0.55025,0.44557
ENSG00000114790,0.66695,0.28544
ENSG00000114796,-2.8682,1.4121
ENSG00000114805,1.5187,0.8146
ENSG00000114841,-0.87789,0.49687
ENSG00000114850,1.327,0.54648
ENSG00000114853,-2.0407,1.133
ENSG00000114857,0.22337,0.23909
ENSG00000114859,1.2559,0.60132
ENSG00000114861,-1.9245,0.9434
ENSG00000114867,2.0882,0.91821
ENSG00000114902,-1.9032,1.0707
ENSG00000114904,2.9605,1.604
ENSG00000114923,-2.2433,1.2975
ENSG00000114933,-1.5081,0.73824
ENSG00000114942,-2.4734,1.3964
ENSG00000114956,-1.7743,0.8959
ENSG00000114978,0.77655,0.44755
ENSG00000114982,-0.96006,0.44963
ENSG00000114988,-2.0533,1.2256
ENSG00000114993,-2.1527,1.229
ENSG00000114999,2.3936,1.2674
ENSG00000115008,2.9344,1.595
ENSG00000115009,2.7171,1.472
ENSG00000115020,2.1466,1.2376
ENSG00000115041,-3.7587,2.0059
ENSG00000115042,-2.604,1.4768
ENSG00000115053,0.53715,0.14229
ENSG00000115073,-2.6785,1.472
ENSG00000115084,1.3638,0.64187
ENSG00000115091,1.6804,0.8106
ENSG00000115107,1.3409,0.49452
ENSG00000115109,-2.0935,1.0724
ENSG00000115112,1.6195,0.88769
ENSG00000115128,-2.2911,1.1989
ENSG00000115129,-1.1598,0.57188
ENSG00000115137,-1.6093,0.81039
