# NCBI taxid / entrez / STRING 
9606	55775	9606.ENSP00000337353
9606	84433	9606.ENSP00000380150
9606	60673	9606.ENSP00000338990
9606	221079	9606.ENSP00000366487
9606	28968	9606.ENSP00000338627
9606	2395	9606.ENSP00000366482
9606	55617	9606.ENSP00000338624
9606	482	9606.ENSP00000250111
9606	4726	9606.ENSP00000274137
9606	23760	9606.ENSP00000321266
9606	51733	9606.ENSP00000324343
9606	1351	9606.ENSP00000321260
9606	5994	9606.ENSP00000255476
9606	1289	9606.ENSP00000360882
9606	3437	9606.ENSP00000360883
9606	55917	9606.ENSP00000271277
9606	26152	9606.ENSP00000365619
9606	79876	9606.ENSP00000348565
9606	146059	9606.ENSP00000348564
9606	5657	9606.ENSP00000234347
9606	6677	9606.ENSP00000345849
9606	10541	9606.ENSP00000345848
9606	1843	9606.ENSP00000239223
9606	3569	9606.ENSP00000385675
9606	65985	9606.ENSP00000324842
9606	55760	9606.ENSP00000284690
9606	6507	9606.ENSP00000265113
9606	4490	9606.ENSP00000334998
9606	201475	9606.ENSP00000331748
9606	375287	9606.ENSP00000331211
9606	112479	9606.ENSP00000350651
9606	9573	9606.ENSP00000331745
9606	881	9606.ENSP00000334996
9606	401546	9606.ENSP00000383456
9606	644994	9606.ENSP00000331214
9606	3212	9606.ENSP00000331741
9606	93649	9606.ENSP00000401678
9606	59353	9606.ENSP00000362021
9606	1464	9606.ENSP00000312506
9606	79979	9606.ENSP00000362027
9606	117581	9606.ENSP00000482581
9606	10777	9606.ENSP00000412326
9606	140710	9606.ENSP00000237536
9606	6185	9606.ENSP00000237530
9606	93436	9606.ENSP00000444156
9606	55930	9606.ENSP00000261839
9606	9507	9606.ENSP00000356975
9606	7186	9606.ENSP00000247668
9606	6645	9606.ENSP00000338191
9606	10681	9606.ENSP00000261837
9606	5865	9606.ENSP00000360718
9606	10858	9606.ENSP00000261835
9606	3358	9606.ENSP00000276198
9606	55830	9606.ENSP00000266014
9606	100996939	9606.ENSP00000273968
9606	148479	9606.ENSP00000366876
9606	1584	9606.ENSP00000292427
9606	200539	9606.ENSP00000321679
9606	93587	9606.ENSP00000273962
9606	57563	9606.ENSP00000273963
9606	80005	9606.ENSP00000276440
9606	10614	9606.ENSP00000328773
9606	90737	9606.ENSP00000289619
9606	55319	9606.ENSP00000351380
9606	80070	9606.ENSP00000374071
9606	100506888	9606.ENSP00000483981
9606	8975	9606.ENSP00000263966
9606	9684	9606.ENSP00000292524
9606	100133941	9606.ENSP00000483985
9606	80219	9606.ENSP00000263960
9606	2813	9606.ENSP00000370767
9606	144363	9606.ENSP00000370761
9606	440738	9606.ENSP00000349785
9606	54885	9606.ENSP00000349781
9606	147184	9606.ENSP00000482364
9606	23593	9606.ENSP00000475750
9606	11085	9606.ENSP00000358407
9606	6007	9606.ENSP00000339577
9606	23195	9606.ENSP00000358400
9606	51523	9606.ENSP00000302543
9606	8620	9606.ENSP00000267017
9606	85477	9606.ENSP00000297029
9606	84775	9606.ENSP00000347338
9606	5550	9606.ENSP00000358106
9606	55715	9606.ENSP00000344277
9606	28232	9606.ENSP00000320634
9606	11232	9606.ENSP00000442563
9606	168620	9606.ENSP00000476312
9606	26494	9606.ENSP00000476313
9606	221692	9606.ENSP00000329880
9606	115024	9606.ENSP00000389948
9606	100289678	9606.ENSP00000410890
9606	1562	9606.ENSP00000285979
9606	5189	9606.ENSP00000248633
9606	3459	9606.ENSP00000356713
9606	10611	9606.ENSP00000480359
9606	57576	9606.ENSP00000247986
9606	81792	9606.ENSP00000422554
9606	81607	9606.ENSP00000356991
9606	474170	9606.ENSP00000459551
9606	90226	9606.ENSP00000273610
9606	286128	9606.ENSP00000428966
9606	25897	9606.ENSP00000428968
9606	646627	9606.ENSP00000466070
9606	81033	9606.ENSP00000463533
9606	8565	9606.ENSP00000362576
9606	8763	9606.ENSP00000309376
9606	3750	9606.ENSP00000218176
9606	386678	9606.ENSP00000334197
9606	83481	9606.ENSP00000484472
9606	57175	9606.ENSP00000377471
9606	1267	9606.ENSP00000377470
9606	128866	9606.ENSP00000217402
9606	55901	9606.ENSP00000258613
9606	3929	9606.ENSP00000217407
9606	26595	9606.ENSP00000364152
9606	3718	9606.ENSP00000391676
9606	146850	9606.ENSP00000480157
9606	4160	9606.ENSP00000299766
9606	7184	9606.ENSP00000299767
9606	6304	9606.ENSP00000399518
9606	3695	9606.ENSP00000267082
9606	55969	9606.ENSP00000341213
9606	23043	9606.ENSP00000399511
9606	64147	9606.ENSP00000333942
9606	10874	9606.ENSP00000264218
9606	143	9606.ENSP00000371419
9606	729442	9606.ENSP00000371141
9606	56829	9606.ENSP00000242351
9606	10809	9606.ENSP00000335247
9606	283337	9606.ENSP00000409463
9606	4317	9606.ENSP00000236826
9606	26219	9606.ENSP00000343521
9606	7398	9606.ENSP00000343526
9606	761	9606.ENSP00000285381
9606	389549	9606.ENSP00000411145
9606	126526	9606.ENSP00000463159
9606	440348	9606.ENSP00000411140
9606	9154	9606.ENSP00000378074
9606	81611	9606.ENSP00000463154
9606	9780	9606.ENSP00000301015
9606	83890	9606.ENSP00000274432
9606	5949	9606.ENSP00000463151
9606	4597	9606.ENSP00000301012
9606	132625	9606.ENSP00000317686
9606	339976	9606.ENSP00000327738
9606	1968	9606.ENSP00000253039
9606	57037	9606.ENSP00000303570
9606	4593	9606.ENSP00000363571
9606	402573	9606.ENSP00000327732
9606	30814	9606.ENSP00000364257
9606	3692	9606.ENSP00000363574
9606	7164	9606.ENSP00000434142
9606	3298	9606.ENSP00000357440
9606	5294	9606.ENSP00000352121
9606	90780	9606.ENSP00000357442
9606	440073	9606.ENSP00000437554
9606	55741	9606.ENSP00000363616
9606	3155	9606.ENSP00000363614
9606	8487	9606.ENSP00000308533
9606	339390	9606.ENSP00000327599
9606	127845	9606.ENSP00000308535
9606	5122	9606.ENSP00000308024
9606	1555	9606.ENSP00000324648
9606	344387	9606.ENSP00000368080
9606	80019	9606.ENSP00000359698
9606	730051	9606.ENSP00000410545
9606	83715	9606.ENSP00000367059
9606	50651	9606.ENSP00000289877
9606	26027	9606.ENSP00000360366
9606	85446	9606.ENSP00000413418
9606	100113407	9606.ENSP00000368737
9606	10313	9606.ENSP00000367050
9606	28985	9606.ENSP00000360365
9606	5500	9606.ENSP00000378769
9606	51550	9606.ENSP00000216756
9606	5816	9606.ENSP00000216200
9606	374879	9606.ENSP00000467723
9606	575	9606.ENSP00000430945
9606	55900	9606.ENSP00000396379
9606	441864	9606.ENSP00000439454
9606	6489	9606.ENSP00000379353
9606	55624	9606.ENSP00000361060
9606	10825	9606.ENSP00000294064
9606	5871	9606.ENSP00000294066
9606	286827	9606.ENSP00000311219
9606	348013	9606.ENSP00000364502
9606	79582	9606.ENSP00000332592
9606	4887	9606.ENSP00000332591
9606	51557	9606.ENSP00000359691
9606	100507203	9606.ENSP00000456026
9606	8202	9606.ENSP00000361066
9606	90249	9606.ENSP00000332737
9606	390594	9606.ENSP00000388723
9606	128338	9606.ENSP00000286692
9606	54856	9606.ENSP00000357315
9606	942	9606.ENSP00000332049
9606	51071	9606.ENSP00000416583
9606	9562	9606.ENSP00000361064
9606	1272	9606.ENSP00000447006
9606	4033	9606.ENSP00000346442
9606	79648	9606.ENSP00000342924
9606	84376	9606.ENSP00000305699
9606	3516	9606.ENSP00000345206
9606	8547	9606.ENSP00000270879
9606	100131439	9606.ENSP00000364501
9606	92129	9606.ENSP00000276173
9606	54981	9606.ENSP00000354387
9606	197257	9606.ENSP00000300051
9606	22944	9606.ENSP00000368881
9606	55897	9606.ENSP00000300057
9606	119695	9606.ENSP00000348368
9606	5346	9606.ENSP00000300055
9606	374659	9606.ENSP00000377814
9606	57835	9606.ENSP00000251768
9606	65057	9606.ENSP00000483117
9606	25949	9606.ENSP00000236273
9606	83450	9606.ENSP00000382140
9606	286380	9606.ENSP00000341961
9606	6248	9606.ENSP00000341963
9606	340529|645974	9606.ENSP00000362621
9606	8633	9606.ENSP00000406022
9606	91937	9606.ENSP00000274532
9606	26952	9606.ENSP00000226460
9606	79651	9606.ENSP00000322775
9606	57169	9606.ENSP00000379412
9606	85235	9606.ENSP00000366679
9606	8260	9606.ENSP00000417763
9606	29851	9606.ENSP00000319476
9606	7066	9606.ENSP00000204615
9606	1203	9606.ENSP00000366673
9606	92675	9606.ENSP00000366672
9606	84833	9606.ENSP00000358840
9606	53834	9606.ENSP00000381498
9606	5075	9606.ENSP00000381499
9606	10106	9606.ENSP00000381148
9606	219428	9606.ENSP00000324913
9606	144165	9606.ENSP00000345064
9606	2968	9606.ENSP00000259895
9606	113251	9606.ENSP00000381490
9606	9627	9606.ENSP00000261368
9606	100528021	9606.ENSP00000455643
9606	1665	9606.ENSP00000336741
9606	728279	9606.ENSP00000381494
9606	3092	9606.ENSP00000336747
9606	2892	9606.ENSP00000481554
9606	6469	9606.ENSP00000297261
9606	6610	9606.ENSP00000258052
9606	55100	9606.ENSP00000265107
9606	6188	9606.ENSP00000278572
9606	11179	9606.ENSP00000354501
9606	51	9606.ENSP00000293217
9606	90316	9606.ENSP00000453704
9606	1278	9606.ENSP00000297268
9606	79922	9606.ENSP00000481559
9606	26235	9606.ENSP00000358247
9606	6160	9606.ENSP00000386717
9606	10135	9606.ENSP00000222553
9606	4353	9606.ENSP00000225275
9606	25957	9606.ENSP00000358242
9606	79065	9606.ENSP00000386710
9606	10610	9606.ENSP00000225276
9606	8502	9606.ENSP00000374409
9606	23683	9606.ENSP00000368356
9606	3861	9606.ENSP00000167586
9606	55359	9606.ENSP00000075503
9606	23099	9606.ENSP00000362563
9606	113452	9606.ENSP00000362562
9606	4700	9606.ENSP00000418842
9606	128434	9606.ENSP00000362560
9606	23753	9606.ENSP00000248958
9606	326	9606.ENSP00000291582
9606	8906	9606.ENSP00000312442
9606	122742	9606.ENSP00000319217
9606	10218	9606.ENSP00000366015
9606	56979	9606.ENSP00000296682
9606	4124	9606.ENSP00000261483
9606	23710	9606.ENSP00000266458
9606	4724	9606.ENSP00000296684
9606	23032	9606.ENSP00000359829
9606	54585	9606.ENSP00000296135
9606	55068	9606.ENSP00000261488
9606	79443	9606.ENSP00000296137
9606	7123	9606.ENSP00000296130
9606	81494	9606.ENSP00000256785
9606	7572	9606.ENSP00000261332
9606	257364	9606.ENSP00000311427
9606	797	9606.ENSP00000433490
9606	60625	9606.ENSP00000252011
9606	83538	9606.ENSP00000478589
9606	8655	9606.ENSP00000376297
9606	93621	9606.ENSP00000318352
9606	11266	9606.ENSP00000356920
9606	83666	9606.ENSP00000353512
9606	144321	9606.ENSP00000448248
9606	127943	9606.ENSP00000356925
9606	4634	9606.ENSP00000379210
9606	26338	9606.ENSP00000367650
9606	6520	9606.ENSP00000367123
9606	1448	9606.ENSP00000304822
9606	80328	9606.ENSP00000356320
9606	125704	9606.ENSP00000344331
9606	23677	9606.ENSP00000386862
9606	1089	9606.ENSP00000221954
9606	51094	9606.ENSP00000341785
9606	10917	9606.ENSP00000341787
9606	200424	9606.ENSP00000386869
9606	162466	9606.ENSP00000406909
9606	133060	9606.ENSP00000296358
9606	441381	9606.ENSP00000434849
9606	4150	9606.ENSP00000219782
9606	22841	9606.ENSP00000347839
9606	400506	9606.ENSP00000219837
9606	1234	9606.ENSP00000292303
9606	91775	9606.ENSP00000396421
9606	729230	9606.ENSP00000292301
9606	10423	9606.ENSP00000219789
9606	222967	9606.ENSP00000385443
9606	145567	9606.ENSP00000336127
9606	10491	9606.ENSP00000323696
9606	51667	9606.ENSP00000454264
9606	10908	9606.ENSP00000407509
9606	10635	9606.ENSP00000228843
9606	440829	9606.ENSP00000481203
9606	81282	9606.ENSP00000322593
9606	219874	9606.ENSP00000325203
9606	83851	9606.ENSP00000478637
9606	6512	9606.ENSP00000478639
9606	1635	9606.ENSP00000349576
9606	126308	9606.ENSP00000349575
9606	90799	9606.ENSP00000450461
9606	54830	9606.ENSP00000361544
9606	26355	9606.ENSP00000419088
9606	51052	9606.ENSP00000165524
9606	338692	9606.ENSP00000427130
9606	90592	9606.ENSP00000479449
9606	147179	9606.ENSP00000320924
9606	81693	9606.ENSP00000299155
9606	196541	9606.ENSP00000267273
9606	6505	9606.ENSP00000262352
9606	201633	9606.ENSP00000419085
9606	623	9606.ENSP00000216629
9606	390	9606.ENSP00000364886
9606	2155	9606.ENSP00000364731
9606	7709	9606.ENSP00000364885
9606	57471	9606.ENSP00000380453
9606	2779	9606.ENSP00000232461
9606	100287718	9606.ENSP00000454770
9606	124056	9606.ENSP00000380450
9606	79968	9606.ENSP00000263795
9606	29801	9606.ENSP00000384716
9606	10204	9606.ENSP00000219169
9606	387496	9606.ENSP00000241463
9606	6668	9606.ENSP00000365931
9606	64066	9606.ENSP00000260229
9606	3397	9606.ENSP00000365280
9606	152518	9606.ENSP00000422037
9606	7157	9606.ENSP00000269305
9606	55757	9606.ENSP00000365938
9606	5256	9606.ENSP00000369274
9606	158297	9606.ENSP00000369907
9606	6239	9606.ENSP00000369270
9606	6605	9606.ENSP00000323967
9606	246243	9606.ENSP00000313350
9606	9535	9606.ENSP00000472249
9606	54986	9606.ENSP00000301831
9606	55345	9606.ENSP00000424737
9606	3815	9606.ENSP00000288135
9606	2850	9606.ENSP00000303149
9606	6733	9606.ENSP00000377262
9606	25974	9606.ENSP00000383840
9606	776	9606.ENSP00000288139
9606	7499	9606.ENSP00000411004
9606	8218	9606.ENSP00000441158
9606	7021	9606.ENSP00000377265
9606	10732	9606.ENSP00000334294
9606	116285	9606.ENSP00000301956
9606	653781	9606.ENSP00000387176
9606	84309	9606.ENSP00000306670
9606	961	9606.ENSP00000355361
9606	256957	9606.ENSP00000473941
9606	10049	9606.ENSP00000262177
9606	255239	9606.ENSP00000306678
9606	26277	9606.ENSP00000267415
9606	9802	9606.ENSP00000448051
9606	133418	9606.ENSP00000302289
9606	494143	9606.ENSP00000295304
9606	56269	9606.ENSP00000244314
9606	338323	9606.ENSP00000299481
9606	51010	9606.ENSP00000323046
9606	139793	9606.ENSP00000364089
9606	201931	9606.ENSP00000305069
9606	3119	9606.ENSP00000364080
9606	4938	9606.ENSP00000388001
9606	51312	9606.ENSP00000429200
9606	10905	9606.ENSP00000348959
9606	84946	9606.ENSP00000356548
9606	51278	9606.ENSP00000356549
9606	79955	9606.ENSP00000480489
9606	5127	9606.ENSP00000276052
9606	56548	9606.ENSP00000276055
9606	8676	9606.ENSP00000356540
9606	83443	9606.ENSP00000356541
9606	695	9606.ENSP00000483570
9606	8491	9606.ENSP00000263881
9606	166614	9606.ENSP00000303887
9606	254910	9606.ENSP00000333952
9606	7756	9606.ENSP00000378165
9606	7022	9606.ENSP00000201031
9606	60680	9606.ENSP00000292672
9606	389177	9606.ENSP00000334072
9606	10730	9606.ENSP00000318480
9606	5251	9606.ENSP00000368682
9606	147741	9606.ENSP00000301480
9606	1538	9606.ENSP00000331556
9606	399474	9606.ENSP00000428544
9606	8851	9606.ENSP00000318486
9606	100128927	9606.ENSP00000409107
9606	400891	9606.ENSP00000394078
9606	84909	9606.ENSP00000364464
9606	10263	9606.ENSP00000301488
9606	54606	9606.ENSP00000258772
9606	913	9606.ENSP00000357149
9606	401027	9606.ENSP00000339384
9606	27153	9606.ENSP00000247930
9606	6002	9606.ENSP00000339381
9606	58191	9606.ENSP00000293778
9606	253738	9606.ENSP00000357637
9606	130497	9606.ENSP00000272223
9606	283152	9606.ENSP00000423567
9606	10539	9606.ENSP00000357633
9606	83549	9606.ENSP00000361285
9606	139562	9606.ENSP00000339389
9606	10945	9606.ENSP00000329471
9606	65109	9606.ENSP00000276201
9606	79368	9606.ENSP00000355157
9606	57508	9606.ENSP00000414237
9606	440498	9606.ENSP00000414236
9606	55321	9606.ENSP00000371318
9606	338821	9606.ENSP00000394168
9606	196335	9606.ENSP00000321196
9606	23200	9606.ENSP00000321195
9606	5338	9606.ENSP00000263088
9606	87769	9606.ENSP00000365426
9606	390598	9606.ENSP00000343200
9606	2778	9606.ENSP00000360141
9606	3716	9606.ENSP00000343204
9606	443	9606.ENSP00000263080
9606	29986	9606.ENSP00000298681
9606	1810	9606.ENSP00000359295
9606	1801	9606.ENSP00000263083
9606	55734	9606.ENSP00000216923
9606	53828	9606.ENSP00000483791
9606	29929	9606.ENSP00000360149
9606	1440	9606.ENSP00000225474
9606	5033	9606.ENSP00000263556
9606	387129	9606.ENSP00000370950
9606	84951	9606.ENSP00000254051
9606	114088	9606.ENSP00000298355
9606	58157	9606.ENSP00000298352
9606	124404	9606.ENSP00000268231
9606	2170	9606.ENSP00000362817
9606	56114	9606.ENSP00000431083
9606	347735	9606.ENSP00000362814
9606	23039	9606.ENSP00000252512
9606	1045	9606.ENSP00000370408
9606	3993	9606.ENSP00000376333
9606	148252	9606.ENSP00000325836
9606	7456	9606.ENSP00000376330
9606	90135	9606.ENSP00000376337
9606	151556	9606.ENSP00000376335
9606	27434	9606.ENSP00000379174
9606	653720	9606.ENSP00000456927
9606	7716	9606.ENSP00000462337
9606	26040	9606.ENSP00000282030
9606	80829	9606.ENSP00000339030
9606	120534	9606.ENSP00000282032
9606	200350	9606.ENSP00000302756
9606	286207	9606.ENSP00000362392
9606	55325	9606.ENSP00000264689
9606	6954	9606.ENSP00000308708
9606	794	9606.ENSP00000307508
9606	9790	9606.ENSP00000363642
9606	11254	9606.ENSP00000470801
9606	221895	9606.ENSP00000283928
9606	26121	9606.ENSP00000324122
9606	9228	9606.ENSP00000400258
9606	5441	9606.ENSP00000324124
9606	23362	9606.ENSP00000324127
9606	8372	9606.ENSP00000337425
9606	27341	9606.ENSP00000321449
9606	91137	9606.ENSP00000348211
9606	3988	9606.ENSP00000337354
9606	64446	9606.ENSP00000400252
9606	55322	9606.ENSP00000326879
9606	9901	9606.ENSP00000373347
9606	128553	9606.ENSP00000360552
9606	115294	9606.ENSP00000353739
9606	26262	9606.ENSP00000309036
9606	26065	9606.ENSP00000446271
9606	25999	9606.ENSP00000353732
9606	23132	9606.ENSP00000386520
9606	1803	9606.ENSP00000353731
9606	654429	9606.ENSP00000446278
9606	79624	9606.ENSP00000356263
9606	5325	9606.ENSP00000353734
9606	10210	9606.ENSP00000353735
9606	100130933	9606.ENSP00000463361
9606	55259	9606.ENSP00000379310
9606	143884	9606.ENSP00000282251
9606	8324	9606.ENSP00000286201
9606	389763	9606.ENSP00000341988
9606	645402	9606.ENSP00000485243
9606	161	9606.ENSP00000327694
9606	51374	9606.ENSP00000484228
9606	403239	9606.ENSP00000342008
9606	1544	9606.ENSP00000342007
9606	81931	9606.ENSP00000342002
9606	128859	9606.ENSP00000344929
9606	79365	9606.ENSP00000242728
9606	8082	9606.ENSP00000242729
9606	100129543	9606.ENSP00000472959
9606	122961	9606.ENSP00000452007
9606	90624	9606.ENSP00000368688
9606	2923	9606.ENSP00000300289
9606	91010	9606.ENSP00000335655
9606	146198	9606.ENSP00000460547
9606	4319	9606.ENSP00000279441
9606	123722	9606.ENSP00000335651
9606	80142	9606.ENSP00000345341
9606	4917	9606.ENSP00000293973
9606	57465	9606.ENSP00000293970
9606	65988	9606.ENSP00000252799
9606	11027	9606.ENSP00000251377
9606	6328	9606.ENSP00000283254
9606	11024	9606.ENSP00000251372
9606	256006	9606.ENSP00000274361
9606	6776	9606.ENSP00000341208
9606	9271	9606.ENSP00000245255
9606	10788	9606.ENSP00000274364
9606	51244	9606.ENSP00000373304
9606	11000	9606.ENSP00000485061
9606	56140	9606.ENSP00000434655
9606	1743	9606.ENSP00000335304
9606	473	9606.ENSP00000338629
9606	56656	9606.ENSP00000485066
9606	10164	9606.ENSP00000341206
9606	64168	9606.ENSP00000387380
9606	9513	9606.ENSP00000250113
9606	1360	9606.ENSP00000417222
9606	5568	9606.ENSP00000366488
9606	129807	9606.ENSP00000320318
9606	4741	9606.ENSP00000221166
9606	83939	9606.ENSP00000417229
9606	55103	9606.ENSP00000356607
9606	80164	9606.ENSP00000482374
9606	6309	9606.ENSP00000264027
9606	5818	9606.ENSP00000264025
9606	284498	9606.ENSP00000414909
9606	7024	9606.ENSP00000257915
9606	1519	9606.ENSP00000414904
9606	51164	9606.ENSP00000414906
9606	6302	9606.ENSP00000257910
9606	11181	9606.ENSP00000264029
9606	372	9606.ENSP00000264028
9606	10970	9606.ENSP00000367265
9606	79026	9606.ENSP00000367263
9606	2298	9606.ENSP00000371940
9606	79901	9606.ENSP00000319141
9606	9205	9606.ENSP00000372361
9606	5562	9606.ENSP00000346148
9606	344892	9606.ENSP00000350976
9606	254272	9606.ENSP00000339973
9606	340267	9606.ENSP00000382356
9606	54969	9606.ENSP00000406598
9606	2195	9606.ENSP00000406229
9606	11264	9606.ENSP00000386385
9606	1628	9606.ENSP00000222122
9606	729475	9606.ENSP00000382030
9606	3554	9606.ENSP00000386380
9606	5097	9606.ENSP00000287008
9606	284111	9606.ENSP00000406220
9606	221184	9606.ENSP00000290776
9606	181	9606.ENSP00000290953
9606	91351	9606.ENSP00000260184
9606	7036	9606.ENSP00000420525
9606	1325	9606.ENSP00000366248
9606	10537	9606.ENSP00000366249
9606	10082	9606.ENSP00000366246
9606	7086	9606.ENSP00000391481
9606	51449	9606.ENSP00000387654
9606	23670	9606.ENSP00000366243
9606	51104	9606.ENSP00000366240
9606	11270	9606.ENSP00000259953
9606	3145	9606.ENSP00000278715
9606	3134	9606.ENSP00000259951
9606	54212	9606.ENSP00000429842
9606	84925	9606.ENSP00000261038
9606	53343	9606.ENSP00000303575
9606	29944	9606.ENSP00000469445
9606	220136	9606.ENSP00000381553
9606	200159	9606.ENSP00000311218
9606	1485|246100	9606.ENSP00000469441
9606	9934	9606.ENSP00000308361
9606	127253	9606.ENSP00000359904
9606	164045	9606.ENSP00000359454
9606	64795	9606.ENSP00000283632
9606	121599	9606.ENSP00000448580
9606	3613	9606.ENSP00000269159
9606	81031	9606.ENSP00000352216
9606	8490	9606.ENSP00000433001
9606	8831	9606.ENSP00000403636
9606	10058	9606.ENSP00000265316
9606	1374	9606.ENSP00000265641
9606	23030	9606.ENSP00000159111
9606	56302	9606.ENSP00000265310
9606	5467	9606.ENSP00000310928
9606	6834	9606.ENSP00000361042
9606	114960	9606.ENSP00000406047
9606	5424	9606.ENSP00000406046
9606	53347	9606.ENSP00000317327
9606	5238	9606.ENSP00000425809
9606	3000	9606.ENSP00000254854
9606	90293	9606.ENSP00000443191
9606	340371	9606.ENSP00000414055
9606	9669	9606.ENSP00000289371
9606	80179	9606.ENSP00000479518
9606	8520	9606.ENSP00000264108
9606	83480	9606.ENSP00000227474
9606	25865	9606.ENSP00000393978
9606	29958	9606.ENSP00000255189
9606	88745	9606.ENSP00000244496
9606	114904	9606.ENSP00000338812
9606	2134	9606.ENSP00000363398
9606	7357	9606.ENSP00000363397
9606	723961	9606.ENSP00000380440
9606	56164	9606.ENSP00000348132
9606	55004	9606.ENSP00000278671
9606	114787	9606.ENSP00000305839
9606	56163	9606.ENSP00000255324
9606	50839	9606.ENSP00000240619
9606	153090	9606.ENSP00000259371
9606	344018	9606.ENSP00000333097
9606	1589	9606.ENSP00000408860
9606	10130	9606.ENSP00000385385
9606	11098	9606.ENSP00000280258
9606	50836	9606.ENSP00000240615
9606	90338	9606.ENSP00000406201
9606	9572	9606.ENSP00000246672
9606	148198	9606.ENSP00000350418
9606	8559	9606.ENSP00000367835
9606	969	9606.ENSP00000228434
9606	285268	9606.ENSP00000340841
9606	10524	9606.ENSP00000340330
9606	11108	9606.ENSP00000228437
9606	9976	9606.ENSP00000228438
9606	9912	9606.ENSP00000368994
9606	267020	9606.ENSP00000421076
9606	9956	9606.ENSP00000261374
9606	5053	9606.ENSP00000448059
9606	23037	9606.ENSP00000402033
9606	4528	9606.ENSP00000263629
9606	152330	9606.ENSP00000380602
9606	9248	9606.ENSP00000218316
9606	3983	9606.ENSP00000277895
9606	2621	9606.ENSP00000331831
9606	10645	9606.ENSP00000312741
9606	25821	9606.ENSP00000402038
9606	116372	9606.ENSP00000380605
9606	79918	9606.ENSP00000219315
9606	11231	9606.ENSP00000357998
9606	599	9606.ENSP00000250405
9606	5713	9606.ENSP00000219313
9606	79155	9606.ENSP00000321203
9606	340390	9606.ENSP00000320648
9606	131408	9606.ENSP00000373360
9606	2512	9606.ENSP00000366525
9606	100132463	9606.ENSP00000438400
9606	51280	9606.ENSP00000373364
9606	84418	9606.ENSP00000261811
9606	127534	9606.ENSP00000345868
